Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 17:05:31,2021-10-13 17:06:28,57.510s,FAILED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 17:05:31,2021-10-13 17:05:39,7.620s,PASSED
"response = sendRequest(findTestObject(""User/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 17:05:34,2021-10-13 17:05:39,5.272s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 17:05:39,2021-10-13 17:05:39,0.027s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 17:05:39,2021-10-13 17:05:39,0.006s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 17:05:39,2021-10-13 17:05:39,0.024s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 17:05:39,2021-10-13 17:05:39,0.025s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 17:05:39,2021-10-13 17:05:39,0.027s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 17:05:39,2021-10-13 17:05:39,0.004s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 17:05:39,2021-10-13 17:05:39,0.009s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 17:05:39,2021-10-13 17:05:39,0.001s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 17:05:39,2021-10-13 17:05:39,0.001s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 17:05:39,2021-10-13 17:05:39,0.034s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 17:05:39,2021-10-13 17:06:28,49.171s,FAILED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 17:05:41,2021-10-13 17:05:44,3.015s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 17:05:44,2021-10-13 17:05:45,0.994s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 17:05:45,2021-10-13 17:05:47,2.524s,PASSED
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 17:05:47,2021-10-13 17:05:48,1.079s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 17:05:48,2021-10-13 17:05:49,0.650s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 17:05:49,2021-10-13 17:05:50,0.581s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 17:05:50,2021-10-13 17:05:51,1.824s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 94.0.4606.81,,,2021-10-13 17:05:51,2021-10-13 17:05:51,0.003s,NOT_RUN
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 17:05:51,2021-10-13 17:05:53,1.201s,PASSED
waitForPageLoad(10),Chrome 94.0.4606.81,,,2021-10-13 17:05:53,2021-10-13 17:05:53,0.536s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 17:05:53,2021-10-13 17:06:28,35.168s,FAILED
