Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 19:29:09,2021-10-13 19:29:38,28.581s,PASSED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 19:29:10,2021-10-13 19:29:18,7.597s,PASSED
"response = sendRequest(findTestObject(""User/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 19:29:12,2021-10-13 19:29:18,5.160s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 19:29:18,2021-10-13 19:29:18,0.027s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 19:29:18,2021-10-13 19:29:18,0.006s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 19:29:18,2021-10-13 19:29:18,0.024s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 19:29:18,2021-10-13 19:29:18,0.026s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 19:29:18,2021-10-13 19:29:18,0.028s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 19:29:18,2021-10-13 19:29:18,0.005s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 19:29:18,2021-10-13 19:29:18,0.009s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 19:29:18,2021-10-13 19:29:18,0.001s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 19:29:18,2021-10-13 19:29:18,0.000s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 19:29:18,2021-10-13 19:29:18,0.032s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 19:29:18,2021-10-13 19:29:38,20.271s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 19:29:19,2021-10-13 19:29:22,3.109s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 19:29:22,2021-10-13 19:29:23,1.198s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 19:29:23,2021-10-13 19:29:26,2.759s,PASSED
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 19:29:26,2021-10-13 19:29:27,1.120s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 19:29:27,2021-10-13 19:29:28,0.651s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 19:29:28,2021-10-13 19:29:29,0.543s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 19:29:29,2021-10-13 19:29:32,3.298s,PASSED
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 19:29:32,2021-10-13 19:29:34,1.791s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 19:29:34,2021-10-13 19:29:38,4.256s,PASSED
println(comment),Chrome 94.0.4606.81,,,2021-10-13 19:29:38,2021-10-13 19:29:38,0.000s,PASSED
"comment_text = comment.split(""
"")[1]",Chrome 94.0.4606.81,,,2021-10-13 19:29:38,2021-10-13 19:29:38,0.000s,PASSED
println(comment_text),Chrome 94.0.4606.81,,,2021-10-13 19:29:38,2021-10-13 19:29:38,0.003s,PASSED
"verifyMatch(comment_text, comment_text, false)",Chrome 94.0.4606.81,,,2021-10-13 19:29:38,2021-10-13 19:29:38,0.074s,PASSED
