Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 18:56:29,2021-10-13 18:57:04,35.695s,PASSED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 18:56:29,2021-10-13 18:56:37,7.554s,PASSED
"response = sendRequest(findTestObject(""User/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 18:56:32,2021-10-13 18:56:37,5.262s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 18:56:37,2021-10-13 18:56:37,0.028s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 18:56:37,2021-10-13 18:56:37,0.007s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 18:56:37,2021-10-13 18:56:37,0.025s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 18:56:37,2021-10-13 18:56:37,0.026s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 18:56:37,2021-10-13 18:56:37,0.028s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 18:56:37,2021-10-13 18:56:37,0.004s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 18:56:37,2021-10-13 18:56:37,0.009s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 18:56:37,2021-10-13 18:56:37,0.001s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 18:56:37,2021-10-13 18:56:37,0.001s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 18:56:37,2021-10-13 18:56:37,0.035s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 18:56:37,2021-10-13 18:57:04,27.422s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 18:56:38,2021-10-13 18:56:41,3.050s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 18:56:41,2021-10-13 18:56:43,1.290s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 18:56:43,2021-10-13 18:56:44,1.146s,PASSED
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 18:56:44,2021-10-13 18:56:46,2.181s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 18:56:46,2021-10-13 18:56:47,0.666s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 18:56:47,2021-10-13 18:56:47,0.579s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 18:56:47,2021-10-13 18:56:51,3.879s,PASSED
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 18:56:51,2021-10-13 18:56:54,2.466s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 94.0.4606.81,,,2021-10-13 18:56:54,2021-10-13 18:56:54,0.052s,PASSED
delay(10),Chrome 94.0.4606.81,,,2021-10-13 18:56:54,2021-10-13 18:57:04,10.110s,PASSED
"comment = getText(findTestObject(""try fix bug/Page_YONA on Vimeo/Page_SEAWOLF on Vimeo/div_Eli Cohen15 seconds agonice video"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 18:57:04,2021-10-13 18:57:04,0.612s,PASSED
println(comment),Chrome 94.0.4606.81,,,2021-10-13 18:57:04,2021-10-13 18:57:04,0.000s,PASSED
