Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 19:21:40,2021-10-13 19:22:06,25.887s,PASSED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 19:21:41,2021-10-13 19:21:49,7.815s,PASSED
"response = sendRequest(findTestObject(""User/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 19:21:43,2021-10-13 19:21:49,5.443s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 19:21:49,2021-10-13 19:21:49,0.026s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 19:21:49,2021-10-13 19:21:49,0.007s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 19:21:49,2021-10-13 19:21:49,0.026s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 19:21:49,2021-10-13 19:21:49,0.025s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 19:21:49,2021-10-13 19:21:49,0.027s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 19:21:49,2021-10-13 19:21:49,0.004s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 19:21:49,2021-10-13 19:21:49,0.009s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 19:21:49,2021-10-13 19:21:49,0.001s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 19:21:49,2021-10-13 19:21:49,0.000s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 19:21:49,2021-10-13 19:21:49,0.034s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 19:21:49,2021-10-13 19:22:06,17.331s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 19:21:50,2021-10-13 19:21:53,3.015s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 19:21:53,2021-10-13 19:21:54,1.056s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 19:21:54,2021-10-13 19:21:55,0.917s,PASSED
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 19:21:55,2021-10-13 19:21:57,1.986s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 19:21:57,2021-10-13 19:21:58,0.686s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 19:21:58,2021-10-13 19:21:59,0.612s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 19:21:59,2021-10-13 19:22:01,2.632s,PASSED
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 19:22:01,2021-10-13 19:22:05,3.752s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 19:22:05,2021-10-13 19:22:06,1.110s,PASSED
println(comment),Chrome 94.0.4606.81,,,2021-10-13 19:22:06,2021-10-13 19:22:06,0.001s,PASSED
"comment_text = comment.split(""
"")[1]",Chrome 94.0.4606.81,,,2021-10-13 19:22:06,2021-10-13 19:22:06,0.000s,PASSED
println(comment_text),Chrome 94.0.4606.81,,,2021-10-13 19:22:06,2021-10-13 19:22:06,0.002s,PASSED
"verifyMatch(comment_text, comment_text, false)",Chrome 94.0.4606.81,,,2021-10-13 19:22:06,2021-10-13 19:22:06,0.071s,PASSED
