Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 17:55:58,2021-10-13 17:56:34,36.017s,PASSED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 17:55:59,2021-10-13 17:56:06,7.339s,PASSED
"response = sendRequest(findTestObject(""User/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 17:56:01,2021-10-13 17:56:06,5.066s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 17:56:06,2021-10-13 17:56:06,0.027s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 17:56:06,2021-10-13 17:56:06,0.006s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 17:56:06,2021-10-13 17:56:06,0.025s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 17:56:06,2021-10-13 17:56:06,0.025s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 17:56:06,2021-10-13 17:56:06,0.026s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 17:56:06,2021-10-13 17:56:06,0.004s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 17:56:06,2021-10-13 17:56:06,0.009s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 17:56:06,2021-10-13 17:56:06,0.001s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 17:56:06,2021-10-13 17:56:06,0.001s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 17:56:06,2021-10-13 17:56:06,0.034s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 17:56:06,2021-10-13 17:56:34,27.942s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 17:56:08,2021-10-13 17:56:11,2.949s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 17:56:11,2021-10-13 17:56:12,1.027s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 17:56:12,2021-10-13 17:56:14,1.834s,PASSED
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 17:56:14,2021-10-13 17:56:16,2.557s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 17:56:16,2021-10-13 17:56:17,0.705s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 17:56:17,2021-10-13 17:56:17,0.533s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 17:56:17,2021-10-13 17:56:20,3.066s,PASSED
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 17:56:20,2021-10-13 17:56:23,2.138s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 94.0.4606.81,,,2021-10-13 17:56:23,2021-10-13 17:56:23,0.073s,PASSED
delay(10),Chrome 94.0.4606.81,,,2021-10-13 17:56:23,2021-10-13 17:56:33,10.108s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 17:56:33,2021-10-13 17:56:33,0.695s,PASSED
"section_comments2 = getText(findTestObject(""catching1/Page_Explore on Vimeo/section_2 Comments 6 years agoReplyEli Cohen2 hours agonice videoReplyAdd a new comment""))",Chrome 94.0.4606.81,,,2021-10-13 17:56:33,2021-10-13 17:56:34,0.617s,PASSED
"comment_text = comment.split(""
"")[1]",Chrome 94.0.4606.81,,,2021-10-13 17:56:34,2021-10-13 17:56:34,0.001s,PASSED
println(comment_text),Chrome 94.0.4606.81,,,2021-10-13 17:56:34,2021-10-13 17:56:34,0.005s,PASSED
"verifyMatch(comment_text, comment_text, false)",Chrome 94.0.4606.81,,,2021-10-13 17:56:34,2021-10-13 17:56:34,0.037s,PASSED
