Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 20:37:19,2021-10-13 20:37:54,34.226s,PASSED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 20:37:20,2021-10-13 20:37:27,7.228s,PASSED
"response = sendRequest(findTestObject(""UserAPI/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 20:37:22,2021-10-13 20:37:27,4.958s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 20:37:27,2021-10-13 20:37:27,0.027s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 20:37:27,2021-10-13 20:37:27,0.006s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 20:37:27,2021-10-13 20:37:27,0.025s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 20:37:27,2021-10-13 20:37:27,0.024s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 20:37:27,2021-10-13 20:37:27,0.026s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 20:37:27,2021-10-13 20:37:27,0.004s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 20:37:27,2021-10-13 20:37:27,0.009s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 20:37:27,2021-10-13 20:37:27,0.000s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 20:37:27,2021-10-13 20:37:27,0.000s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 20:37:27,2021-10-13 20:37:27,0.033s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 20:37:27,2021-10-13 20:37:47,19.942s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 20:37:29,2021-10-13 20:37:32,2.962s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 20:37:32,2021-10-13 20:37:33,1.025s,PASSED
"click(findTestObject(""Object Repository/log in objects/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 20:37:33,2021-10-13 20:37:36,3.007s,PASSED
"setText(findTestObject(""Object Repository/log in objects/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 20:37:36,2021-10-13 20:37:37,1.073s,PASSED
"setEncryptedText(findTestObject(""Object Repository/log in objects/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 20:37:37,2021-10-13 20:37:37,0.670s,PASSED
"click(findTestObject(""Object Repository/log in objects/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 20:37:37,2021-10-13 20:37:38,0.537s,PASSED
delay(5),Chrome 94.0.4606.81,,,2021-10-13 20:37:38,2021-10-13 20:37:43,5.088s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 20:37:43,2021-10-13 20:37:45,1.955s,PASSED
"focus(findTestObject(""pageTitleObject/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 20:37:45,2021-10-13 20:37:46,1.052s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 20:37:46,2021-10-13 20:37:47,1.108s,PASSED
"comment_text = comment.split(""
"")[1]",Chrome 94.0.4606.81,,,2021-10-13 20:37:47,2021-10-13 20:37:47,0.001s,PASSED
println(comment_text),Chrome 94.0.4606.81,,,2021-10-13 20:37:47,2021-10-13 20:37:47,0.005s,PASSED
"verifyMatch(comment_text, comment_text, false)",Chrome 94.0.4606.81,,,2021-10-13 20:37:47,2021-10-13 20:37:47,0.031s,PASSED
,,,,,,,
Test Cases/LikesViews/LikeViews,Chrome 94.0.4606.81,,,2021-10-13 20:37:47,2021-10-13 20:37:54,6.346s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id2)",Chrome 94.0.4606.81,,,2021-10-13 20:37:49,2021-10-13 20:37:50,1.376s,PASSED
"focus(findTestObject(""pageTitleObject/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 20:37:50,2021-10-13 20:37:52,1.850s,PASSED
"likes = getText(findTestObject(""Object Repository/objectLikesViews/Page_YONA on Vimeo/span_3,530""))",Chrome 94.0.4606.81,,,2021-10-13 20:37:52,2021-10-13 20:37:52,0.495s,PASSED
"views = getText(findTestObject(""Object Repository/objectLikesViews/Page_YONA on Vimeo/span_202K""))",Chrome 94.0.4606.81,,,2021-10-13 20:37:52,2021-10-13 20:37:53,0.510s,PASSED
likes_number = likes,Chrome 94.0.4606.81,,,2021-10-13 20:37:53,2021-10-13 20:37:53,0.000s,PASSED
views_num = views,Chrome 94.0.4606.81,,,2021-10-13 20:37:53,2021-10-13 20:37:53,0.001s,PASSED
println(likes_number),Chrome 94.0.4606.81,,,2021-10-13 20:37:53,2021-10-13 20:37:53,0.001s,PASSED
println(views_num),Chrome 94.0.4606.81,,,2021-10-13 20:37:53,2021-10-13 20:37:53,0.000s,PASSED
closeBrowser(),Chrome 94.0.4606.81,,,2021-10-13 20:37:53,2021-10-13 20:37:54,0.767s,PASSED
