Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 18:53:46,2021-10-13 18:54:56,1m - 9.124s,PASSED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 18:53:47,2021-10-13 18:53:55,7.608s,PASSED
"response = sendRequest(findTestObject(""User/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 18:53:49,2021-10-13 18:53:55,5.217s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 18:53:55,2021-10-13 18:53:55,0.026s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 18:53:55,2021-10-13 18:53:55,0.006s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 18:53:55,2021-10-13 18:53:55,0.025s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 18:53:55,2021-10-13 18:53:55,0.024s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 18:53:55,2021-10-13 18:53:55,0.026s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 18:53:55,2021-10-13 18:53:55,0.003s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 18:53:55,2021-10-13 18:53:55,0.009s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 18:53:55,2021-10-13 18:53:55,0.000s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 18:53:55,2021-10-13 18:53:55,0.000s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 18:53:55,2021-10-13 18:53:55,0.033s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 18:53:55,2021-10-13 18:54:56,1m - 0.775s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 18:53:56,2021-10-13 18:53:59,3.202s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 18:53:59,2021-10-13 18:54:00,0.989s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 18:54:00,2021-10-13 18:54:01,0.996s,PASSED
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 18:54:01,2021-10-13 18:54:05,3.975s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 18:54:05,2021-10-13 18:54:06,0.642s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 18:54:06,2021-10-13 18:54:07,1.103s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 18:54:07,2021-10-13 18:54:10,3.169s,PASSED
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 18:54:10,2021-10-13 18:54:12,2.200s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 94.0.4606.81,,,2021-10-13 18:54:12,2021-10-13 18:54:13,0.050s,PASSED
delay(10),Chrome 94.0.4606.81,,,2021-10-13 18:54:13,2021-10-13 18:54:23,10.094s,PASSED
"comment = getText(findTestObject(""try fix bug/Page_YONA on Vimeo/Page_SEAWOLF on Vimeo/div_Eli Cohen15 seconds agonice video"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 18:54:23,2021-10-13 18:54:56,32.927s,PASSED
println(comment),Chrome 94.0.4606.81,,,2021-10-13 18:54:56,2021-10-13 18:54:56,0.001s,PASSED
