Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 19:41:29,2021-10-13 19:42:02,32.665s,PASSED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 19:41:30,2021-10-13 19:41:37,7.511s,PASSED
"response = sendRequest(findTestObject(""User/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 19:41:32,2021-10-13 19:41:37,5.095s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 19:41:37,2021-10-13 19:41:37,0.030s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 19:41:37,2021-10-13 19:41:37,0.008s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 19:41:37,2021-10-13 19:41:37,0.025s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 19:41:37,2021-10-13 19:41:37,0.024s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 19:41:37,2021-10-13 19:41:37,0.026s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 19:41:37,2021-10-13 19:41:37,0.004s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 19:41:37,2021-10-13 19:41:37,0.009s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 19:41:37,2021-10-13 19:41:37,0.000s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 19:41:37,2021-10-13 19:41:37,0.000s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 19:41:37,2021-10-13 19:41:37,0.034s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 19:41:37,2021-10-13 19:42:02,24.424s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 19:41:39,2021-10-13 19:41:42,3.014s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 19:41:42,2021-10-13 19:41:43,1.064s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 19:41:43,2021-10-13 19:41:46,2.880s,PASSED
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 19:41:46,2021-10-13 19:41:47,1.169s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 19:41:47,2021-10-13 19:41:48,0.607s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 19:41:48,2021-10-13 19:41:48,0.575s,PASSED
delay(5),Chrome 94.0.4606.81,,,2021-10-13 19:41:48,2021-10-13 19:41:53,5.099s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 19:41:53,2021-10-13 19:41:57,3.562s,PASSED
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 19:41:57,2021-10-13 19:42:01,3.757s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 19:42:01,2021-10-13 19:42:02,1.124s,PASSED
println(comment),Chrome 94.0.4606.81,,,2021-10-13 19:42:02,2021-10-13 19:42:02,0.001s,PASSED
"comment_text = comment.split(""
"")[1]",Chrome 94.0.4606.81,,,2021-10-13 19:42:02,2021-10-13 19:42:02,0.000s,PASSED
println(comment_text),Chrome 94.0.4606.81,,,2021-10-13 19:42:02,2021-10-13 19:42:02,0.002s,PASSED
"verifyMatch(comment_text, comment_text, false)",Chrome 94.0.4606.81,,,2021-10-13 19:42:02,2021-10-13 19:42:02,0.031s,PASSED
