Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 19:38:56,2021-10-13 19:39:25,29.747s,PASSED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 19:38:56,2021-10-13 19:39:04,7.569s,PASSED
"response = sendRequest(findTestObject(""User/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 19:38:58,2021-10-13 19:39:04,5.251s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 19:39:04,2021-10-13 19:39:04,0.030s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 19:39:04,2021-10-13 19:39:04,0.008s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 19:39:04,2021-10-13 19:39:04,0.029s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 19:39:04,2021-10-13 19:39:04,0.024s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 19:39:04,2021-10-13 19:39:04,0.028s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 19:39:04,2021-10-13 19:39:04,0.004s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 19:39:04,2021-10-13 19:39:04,0.010s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 19:39:04,2021-10-13 19:39:04,0.001s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 19:39:04,2021-10-13 19:39:04,0.000s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 19:39:04,2021-10-13 19:39:04,0.033s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 19:39:04,2021-10-13 19:39:25,21.440s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 19:39:05,2021-10-13 19:39:08,3.097s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 19:39:08,2021-10-13 19:39:09,1.004s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 19:39:09,2021-10-13 19:39:12,2.855s,PASSED
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 19:39:12,2021-10-13 19:39:13,1.099s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 19:39:13,2021-10-13 19:39:14,0.628s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 19:39:14,2021-10-13 19:39:15,0.586s,PASSED
delay(5),Chrome 94.0.4606.81,,,2021-10-13 19:39:15,2021-10-13 19:39:20,5.095s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 19:39:20,2021-10-13 19:39:22,2.048s,PASSED
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 19:39:22,2021-10-13 19:39:24,2.459s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 19:39:24,2021-10-13 19:39:25,1.094s,PASSED
println(comment),Chrome 94.0.4606.81,,,2021-10-13 19:39:25,2021-10-13 19:39:25,0.001s,PASSED
"comment_text = comment.split(""
"")[1]",Chrome 94.0.4606.81,,,2021-10-13 19:39:25,2021-10-13 19:39:25,0.001s,PASSED
println(comment_text),Chrome 94.0.4606.81,,,2021-10-13 19:39:25,2021-10-13 19:39:25,0.002s,PASSED
"verifyMatch(comment_text, comment_text, false)",Chrome 94.0.4606.81,,,2021-10-13 19:39:25,2021-10-13 19:39:25,0.036s,PASSED
