Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 19:37:16,2021-10-13 19:37:44,27.359s,FAILED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 19:37:17,2021-10-13 19:37:24,7.283s,PASSED
"response = sendRequest(findTestObject(""User/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 19:37:19,2021-10-13 19:37:24,4.981s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 19:37:24,2021-10-13 19:37:24,0.029s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 19:37:24,2021-10-13 19:37:24,0.005s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 19:37:24,2021-10-13 19:37:24,0.024s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 19:37:24,2021-10-13 19:37:24,0.025s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 19:37:24,2021-10-13 19:37:24,0.026s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 19:37:24,2021-10-13 19:37:24,0.004s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 19:37:24,2021-10-13 19:37:24,0.009s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 19:37:24,2021-10-13 19:37:24,0.001s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 19:37:24,2021-10-13 19:37:24,0.001s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 19:37:24,2021-10-13 19:37:24,0.033s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 19:37:24,2021-10-13 19:37:44,19.380s,FAILED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 19:37:26,2021-10-13 19:37:29,3.014s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 19:37:29,2021-10-13 19:37:30,1.042s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 19:37:30,2021-10-13 19:37:32,2.492s,PASSED
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 19:37:32,2021-10-13 19:37:33,1.098s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 19:37:33,2021-10-13 19:37:34,0.673s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 19:37:34,2021-10-13 19:37:35,0.635s,PASSED
delay(5),Chrome 94.0.4606.81,,,2021-10-13 19:37:35,2021-10-13 19:37:40,5.086s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 19:37:40,2021-10-13 19:37:42,1.791s,PASSED
"focus(findTestObject(""check3/pageTitleCapture/div_Menu_11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 19:37:42,2021-10-13 19:37:42,0.517s,FAILED
