Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 17:07:35,2021-10-13 17:08:43,1m - 7.998s,FAILED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 17:07:36,2021-10-13 17:07:44,8.537s,PASSED
"response = sendRequest(findTestObject(""User/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 17:07:38,2021-10-13 17:07:44,6.171s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 17:07:44,2021-10-13 17:07:44,0.029s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 17:07:44,2021-10-13 17:07:44,0.006s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 17:07:44,2021-10-13 17:07:44,0.025s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 17:07:44,2021-10-13 17:07:44,0.024s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 17:07:44,2021-10-13 17:07:44,0.027s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 17:07:44,2021-10-13 17:07:44,0.004s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 17:07:44,2021-10-13 17:07:44,0.009s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 17:07:44,2021-10-13 17:07:44,0.001s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 17:07:44,2021-10-13 17:07:44,0.001s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 17:07:44,2021-10-13 17:07:44,0.033s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 17:07:44,2021-10-13 17:08:43,58.744s,FAILED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 17:07:46,2021-10-13 17:07:49,2.969s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 17:07:49,2021-10-13 17:07:50,0.971s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 17:07:50,2021-10-13 17:07:52,2.624s,PASSED
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 17:07:52,2021-10-13 17:07:53,1.081s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 17:07:53,2021-10-13 17:07:54,0.633s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 17:07:54,2021-10-13 17:07:55,0.670s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 17:07:55,2021-10-13 17:07:57,1.910s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 94.0.4606.81,,,2021-10-13 17:07:57,2021-10-13 17:07:57,0.002s,NOT_RUN
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 17:07:57,2021-10-13 17:07:58,1.180s,PASSED
delay(10),Chrome 94.0.4606.81,,,2021-10-13 17:07:58,2021-10-13 17:08:08,10.085s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 17:08:08,2021-10-13 17:08:43,35.170s,FAILED
