Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 17:48:43,2021-10-13 17:49:56,1m - 12.981s,FAILED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 17:48:44,2021-10-13 17:48:52,7.588s,PASSED
"response = sendRequest(findTestObject(""User/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 17:48:46,2021-10-13 17:48:51,5.305s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 17:48:51,2021-10-13 17:48:52,0.026s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 17:48:52,2021-10-13 17:48:52,0.006s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 17:48:52,2021-10-13 17:48:52,0.025s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 17:48:52,2021-10-13 17:48:52,0.024s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 17:48:52,2021-10-13 17:48:52,0.026s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 17:48:52,2021-10-13 17:48:52,0.004s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 17:48:52,2021-10-13 17:48:52,0.010s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 17:48:52,2021-10-13 17:48:52,0.000s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 17:48:52,2021-10-13 17:48:52,0.000s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 17:48:52,2021-10-13 17:48:52,0.036s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 17:48:52,2021-10-13 17:49:56,1m - 4.654s,FAILED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 17:48:53,2021-10-13 17:48:56,3.067s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 17:48:56,2021-10-13 17:48:57,1.031s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 17:48:57,2021-10-13 17:48:58,0.998s,PASSED
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 17:48:58,2021-10-13 17:49:01,2.226s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 17:49:01,2021-10-13 17:49:01,0.694s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 17:49:01,2021-10-13 17:49:02,0.603s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 17:49:02,2021-10-13 17:49:06,4.090s,PASSED
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 17:49:06,2021-10-13 17:49:10,3.802s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 94.0.4606.81,,,2021-10-13 17:49:10,2021-10-13 17:49:10,0.063s,PASSED
delay(10),Chrome 94.0.4606.81,,,2021-10-13 17:49:10,2021-10-13 17:49:20,10.081s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 17:49:20,2021-10-13 17:49:55,34.969s,FAILED
