Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 17:26:38,2021-10-13 17:27:11,33.756s,PASSED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 17:26:38,2021-10-13 17:26:46,7.202s,PASSED
"response = sendRequest(findTestObject(""User/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 17:26:40,2021-10-13 17:26:45,4.976s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 17:26:45,2021-10-13 17:26:45,0.026s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 17:26:45,2021-10-13 17:26:45,0.006s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 17:26:45,2021-10-13 17:26:45,0.025s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 17:26:45,2021-10-13 17:26:45,0.024s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 17:26:45,2021-10-13 17:26:46,0.026s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 17:26:46,2021-10-13 17:26:46,0.004s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 17:26:46,2021-10-13 17:26:46,0.009s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 17:26:46,2021-10-13 17:26:46,0.001s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 17:26:46,2021-10-13 17:26:46,0.001s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 17:26:46,2021-10-13 17:26:46,0.033s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 17:26:46,2021-10-13 17:27:11,25.785s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 17:26:47,2021-10-13 17:26:50,3.001s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 17:26:50,2021-10-13 17:26:51,1.086s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 17:26:51,2021-10-13 17:26:53,2.309s,PASSED
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 17:26:53,2021-10-13 17:26:55,1.118s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 17:26:55,2021-10-13 17:26:55,0.647s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 17:26:55,2021-10-13 17:26:56,0.563s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 17:26:56,2021-10-13 17:26:58,2.468s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 94.0.4606.81,,,2021-10-13 17:26:58,2021-10-13 17:26:58,0.002s,NOT_RUN
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 17:26:58,2021-10-13 17:27:00,1.688s,PASSED
delay(10),Chrome 94.0.4606.81,,,2021-10-13 17:27:00,2021-10-13 17:27:10,10.077s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 17:27:10,2021-10-13 17:27:11,0.678s,PASSED
"section_comments2 = getText(findTestObject(""catching1/Page_Explore on Vimeo/section_2 Comments 6 years agoReplyEli Cohen2 hours agonice videoReplyAdd a new comment""))",Chrome 94.0.4606.81,,,2021-10-13 17:27:11,2021-10-13 17:27:11,0.671s,PASSED
"comment_text = comment.split(""
"")[1]",Chrome 94.0.4606.81,,,2021-10-13 17:27:11,2021-10-13 17:27:11,0.000s,PASSED
println(comment_text),Chrome 94.0.4606.81,,,2021-10-13 17:27:11,2021-10-13 17:27:11,0.004s,PASSED
"verifyMatch(comment_text, comment_text, false)",Chrome 94.0.4606.81,,,2021-10-13 17:27:11,2021-10-13 17:27:11,0.045s,PASSED
