Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 16:52:56,2021-10-13 16:53:31,35.279s,PASSED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 16:52:57,2021-10-13 16:53:04,7.579s,PASSED
"response = sendRequest(findTestObject(""User/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 16:52:59,2021-10-13 16:53:04,5.297s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 16:53:04,2021-10-13 16:53:04,0.025s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 16:53:04,2021-10-13 16:53:04,0.007s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 16:53:04,2021-10-13 16:53:04,0.025s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 16:53:04,2021-10-13 16:53:04,0.024s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 16:53:04,2021-10-13 16:53:04,0.027s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 16:53:04,2021-10-13 16:53:04,0.004s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 16:53:04,2021-10-13 16:53:04,0.009s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 16:53:04,2021-10-13 16:53:04,0.000s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 16:53:04,2021-10-13 16:53:04,0.000s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 16:53:04,2021-10-13 16:53:04,0.033s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 16:53:04,2021-10-13 16:53:22,17.858s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 16:53:06,2021-10-13 16:53:09,3.193s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 16:53:09,2021-10-13 16:53:11,1.470s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 16:53:11,2021-10-13 16:53:14,3.131s,PASSED
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 16:53:14,2021-10-13 16:53:15,1.328s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 16:53:15,2021-10-13 16:53:16,0.659s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 16:53:16,2021-10-13 16:53:16,0.555s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 16:53:16,2021-10-13 16:53:18,2.014s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 94.0.4606.81,,,2021-10-13 16:53:18,2021-10-13 16:53:18,0.002s,NOT_RUN
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 16:53:18,2021-10-13 16:53:20,1.270s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 16:53:20,2021-10-13 16:53:21,1.272s,PASSED
"section_comments2 = getText(findTestObject(""catching1/Page_Explore on Vimeo/section_2 Comments 6 years agoReplyEli Cohen2 hours agonice videoReplyAdd a new comment""))",Chrome 94.0.4606.81,,,2021-10-13 16:53:21,2021-10-13 16:53:21,0.581s,PASSED
"comment_text = comment.split(""
"")[1]",Chrome 94.0.4606.81,,,2021-10-13 16:53:21,2021-10-13 16:53:21,0.000s,PASSED
println(comment_text),Chrome 94.0.4606.81,,,2021-10-13 16:53:21,2021-10-13 16:53:21,0.003s,PASSED
"verifyMatch(comment_text, comment_text, false)",Chrome 94.0.4606.81,,,2021-10-13 16:53:21,2021-10-13 16:53:21,0.078s,PASSED
closeBrowser(),Chrome 94.0.4606.81,,,2021-10-13 16:53:21,2021-10-13 16:53:22,0.761s,PASSED
,,,,,,,
Test Cases/LikesViews/LikeViews,Chrome 94.0.4606.81,,,2021-10-13 16:53:22,2021-10-13 16:53:31,9.081s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 16:53:24,2021-10-13 16:53:25,1.299s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id2)",Chrome 94.0.4606.81,,,2021-10-13 16:53:25,2021-10-13 16:53:27,1.963s,PASSED
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 16:53:27,2021-10-13 16:53:29,2.286s,PASSED
"temp = getText(findTestObject(""Object Repository/objectLikesViews/Page_YONA on Vimeo/span_3,530""))",Chrome 94.0.4606.81,,,2021-10-13 16:53:29,2021-10-13 16:53:30,0.854s,PASSED
"temp1 = getText(findTestObject(""Object Repository/objectLikesViews/Page_YONA on Vimeo/span_202K""))",Chrome 94.0.4606.81,,,2021-10-13 16:53:30,2021-10-13 16:53:31,0.536s,PASSED
likes_number = temp,Chrome 94.0.4606.81,,,2021-10-13 16:53:31,2021-10-13 16:53:31,0.000s,PASSED
views_num = temp1,Chrome 94.0.4606.81,,,2021-10-13 16:53:31,2021-10-13 16:53:31,0.000s,PASSED
println(likes_number),Chrome 94.0.4606.81,,,2021-10-13 16:53:31,2021-10-13 16:53:31,0.000s,PASSED
println(views_num),Chrome 94.0.4606.81,,,2021-10-13 16:53:31,2021-10-13 16:53:31,0.001s,PASSED
closeBrowser(),Chrome 94.0.4606.81,,,2021-10-13 16:53:31,2021-10-13 16:53:31,0.695s,PASSED
