Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 19:46:01,2021-10-13 19:46:35,33.685s,PASSED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 19:46:02,2021-10-13 19:46:09,7.295s,PASSED
"response = sendRequest(findTestObject(""User/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 19:46:04,2021-10-13 19:46:09,5.077s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 19:46:09,2021-10-13 19:46:09,0.026s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 19:46:09,2021-10-13 19:46:09,0.007s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 19:46:09,2021-10-13 19:46:09,0.024s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 19:46:09,2021-10-13 19:46:09,0.026s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 19:46:09,2021-10-13 19:46:09,0.026s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 19:46:09,2021-10-13 19:46:09,0.004s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 19:46:09,2021-10-13 19:46:09,0.009s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 19:46:09,2021-10-13 19:46:09,0.001s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 19:46:09,2021-10-13 19:46:09,0.001s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 19:46:09,2021-10-13 19:46:09,0.033s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 19:46:09,2021-10-13 19:46:29,19.545s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 19:46:11,2021-10-13 19:46:14,3.013s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 19:46:14,2021-10-13 19:46:15,0.941s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 19:46:15,2021-10-13 19:46:17,2.476s,PASSED
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 19:46:17,2021-10-13 19:46:18,1.171s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 19:46:18,2021-10-13 19:46:19,0.696s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 19:46:19,2021-10-13 19:46:20,0.570s,PASSED
delay(5),Chrome 94.0.4606.81,,,2021-10-13 19:46:20,2021-10-13 19:46:25,5.099s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 19:46:25,2021-10-13 19:46:27,2.063s,PASSED
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 19:46:27,2021-10-13 19:46:28,1.047s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 19:46:28,2021-10-13 19:46:29,0.973s,PASSED
println(comment),Chrome 94.0.4606.81,,,2021-10-13 19:46:29,2021-10-13 19:46:29,0.000s,PASSED
"comment_text = comment.split(""
"")[1]",Chrome 94.0.4606.81,,,2021-10-13 19:46:29,2021-10-13 19:46:29,0.000s,PASSED
println(comment_text),Chrome 94.0.4606.81,,,2021-10-13 19:46:29,2021-10-13 19:46:29,0.004s,PASSED
"verifyMatch(comment_text, comment_text, false)",Chrome 94.0.4606.81,,,2021-10-13 19:46:29,2021-10-13 19:46:29,0.032s,PASSED
,,,,,,,
Test Cases/LikesViews/LikeViews,Chrome 94.0.4606.81,,,2021-10-13 19:46:29,2021-10-13 19:46:35,6.122s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id2)",Chrome 94.0.4606.81,,,2021-10-13 19:46:30,2021-10-13 19:46:32,1.580s,PASSED
