Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 17:57:20,2021-10-13 17:58:36,1m - 15.262s,FAILED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 17:57:21,2021-10-13 17:57:29,7.467s,PASSED
"response = sendRequest(findTestObject(""User/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 17:57:23,2021-10-13 17:57:28,5.195s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 17:57:28,2021-10-13 17:57:28,0.026s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 17:57:28,2021-10-13 17:57:28,0.006s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 17:57:28,2021-10-13 17:57:28,0.025s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 17:57:28,2021-10-13 17:57:28,0.024s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 17:57:28,2021-10-13 17:57:29,0.026s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 17:57:29,2021-10-13 17:57:29,0.005s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 17:57:29,2021-10-13 17:57:29,0.009s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 17:57:29,2021-10-13 17:57:29,0.001s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 17:57:29,2021-10-13 17:57:29,0.001s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 17:57:29,2021-10-13 17:57:29,0.033s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 17:57:29,2021-10-13 17:58:36,1m - 7.065s,FAILED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 17:57:30,2021-10-13 17:57:33,3.007s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 17:57:33,2021-10-13 17:57:34,1.017s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 17:57:34,2021-10-13 17:57:35,1.024s,PASSED
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 17:57:35,2021-10-13 17:57:37,2.086s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 17:57:37,2021-10-13 17:57:38,0.669s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 17:57:38,2021-10-13 17:57:38,0.576s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 17:57:38,2021-10-13 17:57:46,7.281s,PASSED
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 17:57:46,2021-10-13 17:57:50,3.858s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 94.0.4606.81,,,2021-10-13 17:57:50,2021-10-13 17:57:50,0.068s,PASSED
delay(10),Chrome 94.0.4606.81,,,2021-10-13 17:57:50,2021-10-13 17:58:00,10.106s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 17:58:00,2021-10-13 17:58:34,34.517s,FAILED
