Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 19:43:49,2021-10-13 19:44:17,27.874s,PASSED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 19:43:50,2021-10-13 19:43:57,7.502s,PASSED
"response = sendRequest(findTestObject(""User/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 19:43:52,2021-10-13 19:43:57,5.294s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 19:43:57,2021-10-13 19:43:57,0.026s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 19:43:57,2021-10-13 19:43:57,0.008s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 19:43:57,2021-10-13 19:43:57,0.025s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 19:43:57,2021-10-13 19:43:57,0.026s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 19:43:57,2021-10-13 19:43:57,0.028s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 19:43:57,2021-10-13 19:43:57,0.004s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 19:43:57,2021-10-13 19:43:57,0.009s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 19:43:57,2021-10-13 19:43:57,0.000s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 19:43:57,2021-10-13 19:43:57,0.001s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 19:43:57,2021-10-13 19:43:57,0.035s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 19:43:57,2021-10-13 19:44:17,19.600s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 19:43:59,2021-10-13 19:44:02,3.078s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 19:44:02,2021-10-13 19:44:03,1.000s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 19:44:03,2021-10-13 19:44:05,2.443s,PASSED
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 19:44:05,2021-10-13 19:44:06,1.099s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 19:44:06,2021-10-13 19:44:07,0.632s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 19:44:07,2021-10-13 19:44:08,0.592s,PASSED
delay(5),Chrome 94.0.4606.81,,,2021-10-13 19:44:08,2021-10-13 19:44:13,5.094s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 19:44:13,2021-10-13 19:44:14,1.858s,PASSED
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 19:44:14,2021-10-13 19:44:16,1.052s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 19:44:16,2021-10-13 19:44:17,1.125s,PASSED
println(comment),Chrome 94.0.4606.81,,,2021-10-13 19:44:17,2021-10-13 19:44:17,0.000s,PASSED
"comment_text = comment.split(""
"")[1]",Chrome 94.0.4606.81,,,2021-10-13 19:44:17,2021-10-13 19:44:17,0.001s,PASSED
println(comment_text),Chrome 94.0.4606.81,,,2021-10-13 19:44:17,2021-10-13 19:44:17,0.003s,PASSED
"verifyMatch(comment_text, comment_text, false)",Chrome 94.0.4606.81,,,2021-10-13 19:44:17,2021-10-13 19:44:17,0.031s,PASSED
