Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VimeoQA,Chrome 94.0.4606.81,,,2021-10-13 15:51:56,2021-10-13 15:52:21,25.468s,PASSED
,,,,,,,
Test Cases/User/UserActions,Chrome 94.0.4606.81,,,2021-10-13 15:51:57,2021-10-13 15:52:04,7.214s,PASSED
"response = sendRequest(findTestObject(""User/vimeoComment""))",Chrome 94.0.4606.81,,,2021-10-13 15:51:59,2021-10-13 15:52:04,4.884s,PASSED
body = response.getResponseBodyContent(),Chrome 94.0.4606.81,,,2021-10-13 15:52:04,2021-10-13 15:52:04,0.026s,PASSED
println(body),Chrome 94.0.4606.81,,,2021-10-13 15:52:04,2021-10-13 15:52:04,0.006s,PASSED
parser = new groovy.json.JsonSlurper(),Chrome 94.0.4606.81,,,2021-10-13 15:52:04,2021-10-13 15:52:04,0.024s,PASSED
responseAfterParsing = parser.parseText(body),Chrome 94.0.4606.81,,,2021-10-13 15:52:04,2021-10-13 15:52:04,0.024s,PASSED
link = link,Chrome 94.0.4606.81,,,2021-10-13 15:52:04,2021-10-13 15:52:04,0.027s,PASSED
"values = link.split(""#"")",Chrome 94.0.4606.81,,,2021-10-13 15:52:04,2021-10-13 15:52:04,0.004s,PASSED
comment_id = values[1],Chrome 94.0.4606.81,,,2021-10-13 15:52:04,2021-10-13 15:52:04,0.009s,PASSED
println(comment_id),Chrome 94.0.4606.81,,,2021-10-13 15:52:04,2021-10-13 15:52:04,0.000s,PASSED
comment_text = text,Chrome 94.0.4606.81,,,2021-10-13 15:52:04,2021-10-13 15:52:04,0.000s,PASSED
"verifyResponseStatusCode(response, 201)",Chrome 94.0.4606.81,,,2021-10-13 15:52:04,2021-10-13 15:52:04,0.036s,PASSED
,,,,,,,
Test Cases/commentCheck/commentVerify,Chrome 94.0.4606.81,,,2021-10-13 15:52:04,2021-10-13 15:52:21,17.477s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 15:52:05,2021-10-13 15:52:08,3.001s,PASSED
"navigateToUrl(""https://vimeo.com/"")",Chrome 94.0.4606.81,,,2021-10-13 15:52:08,2021-10-13 15:52:09,0.999s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 15:52:09,2021-10-13 15:52:12,2.548s,PASSED
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 15:52:12,2021-10-13 15:52:13,1.082s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 15:52:13,2021-10-13 15:52:14,0.698s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 15:52:14,2021-10-13 15:52:14,0.595s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 15:52:14,2021-10-13 15:52:16,2.141s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 94.0.4606.81,,,2021-10-13 15:52:16,2021-10-13 15:52:16,0.002s,NOT_RUN
"focus(findTestObject(""check3/Page_Soccer Moves - Soccer Kicking - Soccer_d22ea9/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 15:52:16,2021-10-13 15:52:19,2.210s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 15:52:19,2021-10-13 15:52:20,1.167s,PASSED
"section_comments2 = getText(findTestObject(""catching1/Page_Explore on Vimeo/section_2 Comments 6 years agoReplyEli Cohen2 hours agonice videoReplyAdd a new comment""))",Chrome 94.0.4606.81,,,2021-10-13 15:52:20,2021-10-13 15:52:20,0.567s,PASSED
"comment_text = comment.split(""
"")[1]",Chrome 94.0.4606.81,,,2021-10-13 15:52:20,2021-10-13 15:52:20,0.000s,PASSED
println(comment_text),Chrome 94.0.4606.81,,,2021-10-13 15:52:20,2021-10-13 15:52:20,0.002s,PASSED
"verifyMatch(comment_text, comment_text, false)",Chrome 94.0.4606.81,,,2021-10-13 15:52:20,2021-10-13 15:52:20,0.071s,PASSED
closeBrowser(),Chrome 94.0.4606.81,,,2021-10-13 15:52:20,2021-10-13 15:52:21,0.917s,PASSED
